Campaign Name;Date;Email Subject;Target Criteria;Excluded Criteria;Sent;Total Opens;Open Rate;Unique Clicks;Unique Click Rate;Total Open;Total Clicks;Soft Bounce;Soft Bounce Rate;Hard Bounce;Hard Bounce Rate;Other;Other Rate;Unsubscribed;Unsubscribed Rate;Complaint;Complaint Rate;Visitor;Buyer;Buyer Conversion;Item;Revenue
izmIZM_5458830;11/01/2025 08:30;<##PersonalSubject##>;;;37525;8089;21,56;10;0,12;9279;17;1487;3,96;17;0,05;27932;74,44;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458832;11/01/2025 08:30;<##PersonalSubject##>;;;12699;3119;24,56;5;0,16;3583;8;584;4,60;8;0,06;8988;70,78;0;0,00;0;0,00;;0;0,00;0;
istIST_5458816;10/01/2025 08:30;<##PersonalSubject##>;;;148424;38343;25,83;159;0,41;45343;253;5910;3,98;177;0,12;103994;70,07;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458818;10/01/2025 08:30;<##PersonalSubject##>;;;28529;7301;25,59;56;0,77;8522;56;1104;3,87;28;0,10;20096;70,44;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458822;10/01/2025 08:30;<##PersonalSubject##>;;;12712;3085;24,27;3;0,10;3598;5;574;4,52;10;0,08;9043;71,14;0;0,00;0;0,00;;0;0,00;0;
antANT_5458824;10/01/2025 08:30;<##PersonalSubject##>;;;12823;2739;21,36;6;0,22;3161;8;540;4,21;25;0,19;9519;74,23;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458820;10/01/2025 08:30;<##PersonalSubject##>;;;37588;7985;21,24;11;0,14;9299;18;1630;4,34;64;0,17;27909;74,25;0;0,00;0;0,00;;0;0,00;0;
istIST_5458620;05/01/2025 08:30;<##PersonalSubject##>;;;147822;40190;27,19;162;0,40;47259;258;5735;3,88;35;0,02;101862;68,91;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458624;05/01/2025 08:30;<##PersonalSubject##>;;;37401;8184;21,88;11;0,13;9415;18;1502;4,02;12;0,03;27703;74,07;0;0,00;0;0,00;;0;0,00;0;
antANT_5458628;05/01/2025 08:30;<##PersonalSubject##>;;;12769;2869;22,47;6;0,21;3319;9;534;4,18;9;0,07;9357;73,28;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458626;05/01/2025 08:30;<##PersonalSubject##>;;;12674;3162;24,95;4;0,13;3607;7;538;4,24;4;0,03;8970;70,77;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458622;05/01/2025 08:30;<##PersonalSubject##>;;;28455;7577;26,63;51;0,67;8831;73;1122;3,94;5;0,02;19751;69,41;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458618;04/01/2025 13:00;<##PersonalSubject##>;;;223440;57124;25,57;238;0,42;67016;245;8806;3,94;41;0,02;157469;70,47;0;0,00;0;0,00;;0;0,00;0;
antANT_5458616;04/01/2025 08:30;<##PersonalSubject##>;;;12784;2839;22,21;6;0,21;3309;9;528;4,13;7;0,05;9410;73,61;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458610;04/01/2025 08:30;<##PersonalSubject##>;;;28466;7857;27,60;56;0,71;9238;57;1111;3,90;6;0,02;19492;68,47;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458614;04/01/2025 08:30;<##PersonalSubject##>;;;12680;3224;25,43;4;0,12;3744;7;559;4,41;1;0,01;8896;70,16;0;0,00;0;0,00;;0;0,00;0;
istIST_5458608;04/01/2025 08:30;<##PersonalSubject##>;;;147956;41140;27,81;161;0,39;48823;171;5844;3,95;51;0,03;100921;68,21;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458612;04/01/2025 08:30;<##PersonalSubject##>;;;37439;8352;22,31;10;0,12;9618;17;1512;4,04;12;0,03;27563;73,62;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458602;03/01/2025 08:30;<##PersonalSubject##>;;;37401;7879;21,07;14;0,18;9165;21;1540;4,12;9;0,02;27973;74,79;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458600;03/01/2025 08:30;<##PersonalSubject##>;;;28447;7166;25,19;47;0,66;8363;47;1016;3,57;4;0,01;20261;71,22;0;0,00;0;0,00;;0;0,00;0;
antANT_5458606;03/01/2025 08:30;<##PersonalSubject##>;;;12773;2732;21,39;6;0,22;3183;9;558;4,37;4;0,03;9479;74,21;0;0,00;0;0,00;;0;0,00;0;
istIST_5458598;03/01/2025 08:30;<##PersonalSubject##>;;;147783;37923;25,66;166;0,44;44929;285;5935;4,02;26;0,02;103899;70,31;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458604;03/01/2025 08:30;<##PersonalSubject##>;;;12664;3046;24,05;4;0,13;3501;7;583;4,60;3;0,02;9032;71,32;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458596;02/01/2025 13:00;<##PersonalSubject##>;;;223196;56368;25,25;233;0,41;66548;370;2034;0,91;38;0,02;164766;73,82;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458590;02/01/2025 08:30;<##PersonalSubject##>;;;37396;7945;21,25;15;0,19;9211;16;1371;3,67;14;0,04;28066;75,05;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458592;02/01/2025 08:30;<##PersonalSubject##>;;;12653;3079;24,33;3;0,10;3550;5;531;4,20;1;0,01;9042;71,46;0;0,00;0;0,00;;0;0,00;0;
antANT_5458594;02/01/2025 08:30;<##PersonalSubject##>;;;12772;2790;21,84;6;0,22;3262;16;519;4,06;3;0,02;9460;74,07;0;0,00;0;0,00;;0;0,00;0;
istIST_5458586;02/01/2025 08:30;<##PersonalSubject##>;;;147783;38614;26,13;155;0,40;45766;256;3617;2,45;38;0,03;105514;71,40;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458588;02/01/2025 08:30;<##PersonalSubject##>;;;28440;7306;25,69;53;0,73;8426;75;738;2,59;5;0,02;20391;71,70;0;0,00;0;0,00;;0;0,00;0;
istIST_5458576;01/01/2025 08:30;<##PersonalSubject##>;;;147831;39754;26,89;167;0,42;46855;277;5647;3,82;47;0,03;102383;69,26;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458578;01/01/2025 08:30;<##PersonalSubject##>;;;28440;7543;26,52;50;0,66;8727;72;1051;3,70;7;0,02;19839;69,76;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458582;01/01/2025 08:30;<##PersonalSubject##>;;;12663;3152;24,89;5;0,16;3590;9;598;4,72;2;0,02;8911;70,37;0;0,00;0;0,00;;0;0,00;0;
antANT_5458584;01/01/2025 08:30;<##PersonalSubject##>;;;12775;2820;22,07;6;0,21;3255;6;504;3,95;4;0,03;9447;73,95;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458580;01/01/2025 08:30;<##PersonalSubject##>;;;37400;8194;21,91;11;0,13;9501;18;1500;4,01;11;0,03;27695;74,05;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458572;31/12/2024 08:30;<##PersonalSubject##>;;;12677;3114;24,56;4;0,13;3569;7;571;4,50;7;0,06;8985;70,88;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458568;31/12/2024 08:30;<##PersonalSubject##>;;;28452;7507;26,38;57;0,76;8757;77;1095;3,85;9;0,03;19841;69,73;0;0,00;0;0,00;;0;0,00;0;
antANT_5458574;31/12/2024 08:30;<##PersonalSubject##>;;;12788;2832;22,15;7;0,25;3261;11;569;4,45;4;0,03;9383;73,37;0;0,00;0;0,00;;0;0,00;0;
istIST_5458566;31/12/2024 08:30;<##PersonalSubject##>;;;147903;39719;26,85;167;0,42;46825;276;5880;3,98;45;0,03;102259;69,14;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458570;31/12/2024 08:30;<##PersonalSubject##>;;;37419;8208;21,94;12;0,15;9480;19;1496;4,00;19;0,05;27696;74,02;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458560;30/12/2024 08:30;<##PersonalSubject##>;;;37333;8146;21,82;11;0,14;9447;18;1106;2,96;4;0,01;28077;75,21;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458558;30/12/2024 08:30;<##PersonalSubject##>;;;28427;7423;26,11;51;0,69;8629;72;829;2,92;8;0,03;20167;70,94;0;0,00;0;0,00;;0;0,00;0;
antANT_5458564;30/12/2024 08:30;<##PersonalSubject##>;;;12776;2827;22,13;6;0,21;3253;9;525;4,11;7;0,05;9417;73,71;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458562;30/12/2024 08:30;<##PersonalSubject##>;;;12653;3077;24,32;4;0,13;3491;6;503;3,98;4;0,03;9069;71,67;0;0,00;0;0,00;;0;0,00;0;
istIST_5458556;30/12/2024 08:30;<##PersonalSubject##>;;;147697;39319;26,62;161;0,41;46367;265;4589;3,11;40;0,03;103749;70,24;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458548;29/12/2024 08:30;<##PersonalSubject##>;;;28437;7518;26,44;49;0,65;8683;71;997;3,51;5;0,02;19917;70,04;0;0,00;0;0,00;;0;0,00;0;
antANT_5458554;29/12/2024 08:30;<##PersonalSubject##>;;;12776;2765;21,64;6;0,22;3175;9;525;4,11;4;0,03;9482;74,22;0;0,00;0;0,00;;0;0,00;0;
istIST_5458546;29/12/2024 08:30;<##PersonalSubject##>;;;147720;39360;26,65;160;0,41;46113;266;5497;3,72;27;0,02;102836;69,62;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458552;29/12/2024 08:30;<##PersonalSubject##>;;;12661;3077;24,30;5;0,16;3495;8;556;4,39;3;0,02;9025;71,28;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458550;29/12/2024 08:30;<##PersonalSubject##>;;;37333;8132;21,78;12;0,15;9359;19;1496;4,01;5;0,01;27700;74,20;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458544;28/12/2024 13:00;<##PersonalSubject##>;;;223049;56442;25,30;238;0,42;66344;244;8536;3,83;27;0,01;158044;70,86;0;0,00;0;0,00;;0;0,00;0;
antANT_5458542;28/12/2024 08:30;<##PersonalSubject##>;;;12768;2786;21,82;7;0,25;3200;8;551;4,32;5;0,04;9426;73,83;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458540;28/12/2024 08:30;<##PersonalSubject##>;;;12657;3050;24,10;3;0,10;3438;5;553;4,37;3;0,02;9051;71,51;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458538;28/12/2024 08:30;<##PersonalSubject##>;;;37315;7959;21,33;13;0,16;9200;20;1543;4,14;17;0,05;27806;74,52;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458536;28/12/2024 08:30;<##PersonalSubject##>;;;28436;7273;25,58;48;0,66;8429;70;1210;4,26;7;0,02;19948;70,15;0;0,00;0;0,00;;0;0,00;0;
istIST_5458534;28/12/2024 08:30;<##PersonalSubject##>;;;147695;38769;26,25;166;0,43;45374;269;5712;3,87;28;0,02;103186;69,86;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458530;27/12/2024 08:30;<##PersonalSubject##>;;;12658;3073;24,28;3;0,10;3501;3;522;4,12;5;0,04;9058;71,56;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458528;27/12/2024 08:30;<##PersonalSubject##>;;;37317;8111;21,74;14;0,17;9387;23;1564;4,19;10;0,03;27632;74,05;0;0,00;0;0,00;;0;0,00;0;
istIST_5458524;27/12/2024 08:30;<##PersonalSubject##>;;;147666;38955;26,38;163;0,42;45685;267;5788;3,92;36;0,02;102887;69,68;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458526;27/12/2024 08:30;<##PersonalSubject##>;;;28428;7403;26,04;51;0,69;8544;51;1150;4,05;4;0,01;19871;69,90;0;0,00;0;0,00;;0;0,00;0;
antANT_5458532;27/12/2024 08:30;<##PersonalSubject##>;;;12768;2810;22,01;6;0,21;3249;9;593;4,64;2;0,02;9363;73,33;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458522;26/12/2024 13:00;<##PersonalSubject##>;;;222804;55351;24,84;241;0,44;64832;385;2308;1,04;49;0,02;165122;74,11;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458518;26/12/2024 08:30;<##PersonalSubject##>;;;12636;3040;24,06;4;0,13;3464;5;501;3,96;5;0,04;9090;71,94;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458514;26/12/2024 08:30;<##PersonalSubject##>;;;28423;7315;25,74;59;0,81;8496;80;957;3,37;14;0,05;20137;70,85;0;0,00;0;0,00;;0;0,00;0;
antANT_5458520;26/12/2024 08:30;<##PersonalSubject##>;;;12761;2696;21,13;6;0,22;3072;9;290;2,27;3;0,02;9772;76,58;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458516;26/12/2024 08:30;<##PersonalSubject##>;;;37261;8065;21,64;14;0,17;9412;14;1207;3,24;11;0,03;27978;75,09;0;0,00;0;0,00;;0;0,00;0;
istIST_5458512;26/12/2024 08:30;<##PersonalSubject##>;;;147519;38725;26,25;178;0,46;45639;209;2803;1,90;39;0,03;105952;71,82;0;0,00;0;0,00;;0;0,00;0;
antANT_5458510;25/12/2024 08:30;<##PersonalSubject##>;;;12758;2746;21,52;6;0,22;3169;6;547;4,29;1;0,01;9474;74,26;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458508;25/12/2024 08:30;<##PersonalSubject##>;;;12651;3000;23,71;4;0,13;3427;7;563;4,45;5;0,04;9083;71,80;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458506;25/12/2024 08:30;<##PersonalSubject##>;;;37272;7867;21,11;13;0,17;9110;20;1493;4,01;9;0,02;27903;74,86;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458504;25/12/2024 08:30;<##PersonalSubject##>;;;28438;7243;25,47;49;0,68;8465;69;1031;3,63;4;0,01;20160;70,89;0;0,00;0;0,00;;0;0,00;0;
istIST_5458502;25/12/2024 08:30;<##PersonalSubject##>;;;147614;38442;26,04;155;0,40;45175;260;5950;4,03;33;0,02;103189;69,90;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458496;24/12/2024 08:30;<##PersonalSubject##>;;;37279;8126;21,80;13;0,16;9472;21;1494;4,01;15;0,04;27644;74,15;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458494;24/12/2024 08:30;<##PersonalSubject##>;;;28442;7460;26,23;58;0,78;8667;80;1071;3,77;11;0,04;19900;69,97;0;0,00;0;0,00;;0;0,00;0;
istIST_5458492;24/12/2024 08:30;<##PersonalSubject##>;;;147636;39277;26,60;167;0,43;46561;283;5866;3,97;41;0,03;102462;69,40;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458498;24/12/2024 08:30;<##PersonalSubject##>;;;12653;3090;24,42;4;0,13;3572;6;524;4,14;5;0,04;9034;71,40;0;0,00;0;0,00;;0;0,00;0;
antANT_5458500;24/12/2024 08:30;<##PersonalSubject##>;;;12777;2800;21,91;7;0,25;3221;11;569;4,45;8;0,06;9400;73,57;0;0,00;0;0,00;;0;0,00;0;
antANT_5458490;23/12/2024 08:30;<##PersonalSubject##>;;;12761;2738;21,46;6;0,22;3144;9;577;4,52;5;0,04;9441;73,98;0;0,00;0;0,00;;0;0,00;0;
istIST_5458482;23/12/2024 08:30;<##PersonalSubject##>;;;147469;38063;25,81;161;0,42;44771;167;5887;3,99;40;0,03;103492;70,18;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458488;23/12/2024 08:30;<##PersonalSubject##>;;;12635;3033;24,00;4;0,13;3448;6;589;4,66;3;0,02;9010;71,31;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458484;23/12/2024 08:30;<##PersonalSubject##>;;;28415;7290;25,66;53;0,73;8456;71;1128;3,97;9;0,03;19988;70,34;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458486;23/12/2024 08:30;<##PersonalSubject##>;;;37195;8012;21,54;10;0,12;9263;16;1526;4,10;8;0,02;27649;74,34;0;0,00;0;0,00;;0;0,00;0;
istIST_5458472;22/12/2024 08:30;<##PersonalSubject##>;;;147464;39697;26,92;158;0,40;46543;164;2493;1,69;18;0,01;105256;71,38;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458474;22/12/2024 08:30;<##PersonalSubject##>;;;28405;7606;26,78;51;0,67;8851;75;99;0,35;4;0,01;20696;72,86;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458478;22/12/2024 08:30;<##PersonalSubject##>;;;12631;3086;24,43;4;0,13;3512;8;351;2,78;1;0,01;9193;72,78;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458476;22/12/2024 08:30;<##PersonalSubject##>;;;37193;8110;21,81;11;0,14;9388;11;517;1,39;5;0,01;28561;76,79;0;0,00;0;0,00;;0;0,00;0;
antANT_5458480;22/12/2024 08:30;<##PersonalSubject##>;;;12762;2817;22,07;6;0,21;3270;9;62;0,49;3;0,02;9880;77,42;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458470;21/12/2024 13:00;<##PersonalSubject##>;;;222656;57205;25,69;240;0,42;67245;382;4741;2,13;34;0,02;160696;72,17;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458464;21/12/2024 08:30;<##PersonalSubject##>;;;37194;8066;21,69;12;0,15;9283;19;1493;4,01;16;0,04;27619;74,26;0;0,00;0;0,00;;0;0,00;0;
istIST_5458460;21/12/2024 08:30;<##PersonalSubject##>;;;147478;38883;26,37;171;0,44;45411;186;5978;4,05;56;0,04;102571;69,55;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458462;21/12/2024 08:30;<##PersonalSubject##>;;;28404;7547;26,57;57;0,76;8693;79;1057;3,72;11;0,04;19789;69,67;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458466;21/12/2024 08:30;<##PersonalSubject##>;;;12630;3031;24,00;7;0,23;3437;15;586;4,64;0;0,00;9013;71,36;0;0,00;0;0,00;;0;0,00;0;
antANT_5458468;21/12/2024 08:30;<##PersonalSubject##>;;;12765;2737;21,44;8;0,29;3160;8;547;4,29;8;0,06;9473;74,21;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458452;20/12/2024 08:30;<##PersonalSubject##>;;;28419;7305;25,70;56;0,77;8528;56;1199;4,22;5;0,02;19910;70,06;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458454;20/12/2024 08:30;<##PersonalSubject##>;;;37216;7916;21,27;13;0,16;9133;21;1474;3,96;11;0,03;27815;74,74;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458456;20/12/2024 08:30;<##PersonalSubject##>;;;12634;3063;24,24;4;0,13;3511;5;606;4,80;4;0,03;8961;70,93;0;0,00;0;0,00;;0;0,00;0;
istIST_5458450;20/12/2024 08:30;<##PersonalSubject##>;;;147556;38502;26,09;162;0,42;45395;265;5993;4,06;42;0,03;103019;69,82;0;0,00;0;0,00;;0;0,00;0;
antANT_5458458;20/12/2024 08:30;<##PersonalSubject##>;;;12779;2823;22,09;7;0,25;3265;10;557;4,36;4;0,03;9395;73,52;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458448;19/12/2024 13:00;<##PersonalSubject##>;;;222930;56316;25,26;239;0,42;66257;375;8609;3,86;71;0,03;157934;70,84;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458444;19/12/2024 08:30;<##PersonalSubject##>;;;12641;3050;24,13;5;0,16;3510;8;604;4,78;2;0,02;8985;71,08;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458442;19/12/2024 08:30;<##PersonalSubject##>;;;37230;7899;21,22;11;0,14;9163;11;1804;4,85;8;0,02;27519;73,92;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458440;19/12/2024 08:30;<##PersonalSubject##>;;;28433;7383;25,97;37;0,50;8587;59;1160;4,08;4;0,01;19886;69,94;0;0,00;0;0,00;;0;0,00;0;
istIST_5458438;19/12/2024 08:30;<##PersonalSubject##>;;;147605;39039;26,45;163;0,42;45822;270;5929;4,02;34;0,02;102603;69,51;0;0,00;0;0,00;;0;0,00;0;
antANT_5458446;19/12/2024 08:30;<##PersonalSubject##>;;;12781;2749;21,51;6;0,22;3168;9;540;4,23;3;0,02;9489;74,24;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458434;18/12/2024 08:30;<##PersonalSubject##>;;;12636;3000;23,74;4;0,13;3452;8;532;4,21;3;0,02;9101;72,02;0;0,00;0;0,00;;0;0,00;0;
antANT_5458436;18/12/2024 08:30;<##PersonalSubject##>;;;12780;2792;21,85;6;0,21;3228;9;517;4,05;4;0,03;9467;74,08;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458430;18/12/2024 08:30;<##PersonalSubject##>;;;28426;7276;25,60;39;0,54;8481;39;1190;4,19;7;0,02;19953;70,19;0;0,00;0;0,00;;0;0,00;0;
istIST_5458428;18/12/2024 08:30;<##PersonalSubject##>;;;147554;38676;26,21;160;0,41;45476;265;2698;1,83;45;0,03;106145;71,94;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458432;18/12/2024 08:30;<##PersonalSubject##>;;;37227;7891;21,20;13;0,16;9131;21;1418;3,81;16;0,04;27902;74,95;0;0,00;0;0,00;;0;0,00;0;
antANT_5458426;17/12/2024 08:30;<##PersonalSubject##>;;;12763;2690;21,08;7;0,26;3112;10;23;0,18;3;0,02;10047;78,72;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458420;17/12/2024 08:30;<##PersonalSubject##>;;;28405;7115;25,05;40;0,56;8250;62;793;2,79;9;0,03;20488;72,13;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458424;17/12/2024 08:30;<##PersonalSubject##>;;;12622;2954;23,40;3;0,10;3397;3;32;0,25;5;0,04;9631;76,30;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458422;17/12/2024 08:30;<##PersonalSubject##>;;;37143;7754;20,88;10;0,13;8913;10;245;0,66;7;0,02;29137;78,45;0;0,00;0;0,00;;0;0,00;0;
istIST_5458418;17/12/2024 08:30;<##PersonalSubject##>;;;147365;37916;25,73;164;0,43;44310;266;2051;1,39;46;0,03;107352;72,85;0;0,00;0;0,00;;0;0,00;0;
istIST_5458408;16/12/2024 08:30;<##PersonalSubject##>;;;147372;38322;26,00;173;0,45;44761;278;5983;4,06;31;0,02;103036;69,92;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458410;16/12/2024 08:30;<##PersonalSubject##>;;;28396;7283;25,65;57;0,78;8426;58;975;3,43;7;0,02;20131;70,89;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458414;16/12/2024 08:30;<##PersonalSubject##>;;;12617;2987;23,67;4;0,13;3448;5;523;4,15;1;0,01;9106;72,17;0;0,00;0;0,00;;0;0,00;0;
antANT_5458416;16/12/2024 08:30;<##PersonalSubject##>;;;12760;2794;21,90;6;0,21;3205;9;546;4,28;1;0,01;9419;73,82;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458412;16/12/2024 08:30;<##PersonalSubject##>;;;37137;7840;21,11;12;0,15;8999;19;1527;4,11;14;0,04;27756;74,74;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458402;15/12/2024 08:30;<##PersonalSubject##>;;;37145;7905;21,28;11;0,14;9039;11;1631;4,39;8;0,02;27601;74,31;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458404;15/12/2024 08:30;<##PersonalSubject##>;;;12622;2964;23,48;4;0,13;3349;7;558;4,42;4;0,03;9096;72,06;0;0,00;0;0,00;;0;0,00;0;
istIST_5458398;15/12/2024 08:30;<##PersonalSubject##>;;;147390;38260;25,96;162;0,42;44206;267;5782;3,92;29;0,02;103319;70,10;0;0,00;0;0,00;;0;0,00;0;
antANT_5458406;15/12/2024 08:30;<##PersonalSubject##>;;;12766;2718;21,29;6;0,22;3117;9;569;4,46;5;0,04;9474;74,21;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458400;15/12/2024 08:30;<##PersonalSubject##>;;;28398;7367;25,94;50;0,68;8442;72;897;3,16;5;0,02;20129;70,88;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458396;14/12/2024 13:00;<##PersonalSubject##>;;;222628;55786;25,06;238;0,43;64754;374;2536;1,14;52;0,02;164254;73,78;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458388;14/12/2024 08:30;<##PersonalSubject##>;;;28399;7489;26,37;55;0,73;8642;77;733;2,58;10;0,04;20167;71,01;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458390;14/12/2024 08:30;<##PersonalSubject##>;;;37159;8148;21,93;12;0,15;9380;19;1421;3,82;13;0,03;27577;74,21;0;0,00;0;0,00;;0;0,00;0;
antANT_5458394;14/12/2024 08:30;<##PersonalSubject##>;;;12771;2721;21,31;6;0,22;3172;9;212;1,66;5;0,04;9833;76,99;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458392;14/12/2024 08:30;<##PersonalSubject##>;;;12617;3089;24,48;4;0,13;3541;7;123;0,97;2;0,02;9403;74,53;0;0,00;0;0,00;;0;0,00;0;
istIST_5458386;14/12/2024 08:30;<##PersonalSubject##>;;;147413;38469;26,10;162;0,42;44566;266;2844;1,93;50;0,03;106050;71,94;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458378;13/12/2024 08:30;<##PersonalSubject##>;;;28391;7295;25,69;51;0,70;8452;73;1155;4,07;5;0,02;19936;70,22;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458380;13/12/2024 08:30;<##PersonalSubject##>;;;37152;7824;21,06;12;0,15;8983;12;1535;4,13;8;0,02;27785;74,79;0;0,00;0;0,00;;0;0,00;0;
antANT_5458384;13/12/2024 08:30;<##PersonalSubject##>;;;12769;2768;21,68;6;0,22;3197;9;56;0,44;5;0,04;9940;77,84;0;0,00;0;0,00;;0;0,00;0;
istIST_5458376;13/12/2024 08:30;<##PersonalSubject##>;;;147359;38513;26,14;161;0,42;45042;266;2611;1,77;48;0,03;106217;72,08;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458382;13/12/2024 08:30;<##PersonalSubject##>;;;12613;3069;24,33;5;0,16;3494;9;436;3,46;4;0,03;9104;72,18;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458374;12/12/2024 13:00;<##PersonalSubject##>;;;222543;54578;24,52;231;0,42;63664;371;1786;0,80;60;0,03;166119;74,65;0;0,00;0;0,00;;0;0,00;0;
istIST_5458364;12/12/2024 08:30;<##PersonalSubject##>;;;147318;37481;25,44;159;0,42;43819;264;3117;2,12;45;0,03;106675;72,41;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458370;12/12/2024 08:30;<##PersonalSubject##>;;;12605;2946;23,37;4;0,14;3363;8;276;2,19;3;0,02;9380;74,41;0;0,00;0;0,00;;0;0,00;0;
antANT_5458372;12/12/2024 08:30;<##PersonalSubject##>;;;12759;2694;21,11;6;0,22;3134;9;321;2,52;3;0,02;9741;76,35;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458368;12/12/2024 08:30;<##PersonalSubject##>;;;37135;8009;21,57;12;0,15;9187;19;965;2,60;20;0,05;28141;75,78;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458366;12/12/2024 08:30;<##PersonalSubject##>;;;28364;7196;25,37;57;0,79;8306;57;719;2,53;4;0,01;20445;72,08;0;0,00;0;0,00;;0;0,00;0;
antANT_5458362;11/12/2024 08:30;<##PersonalSubject##>;;;12762;2639;20,68;6;0,23;3033;12;554;4,34;2;0,02;9567;74,96;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458360;11/12/2024 08:30;<##PersonalSubject##>;;;12600;3027;24,02;4;0,13;3502;5;538;4,27;3;0,02;9032;71,68;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458358;11/12/2024 08:30;<##PersonalSubject##>;;;37113;7890;21,26;13;0,16;9039;20;1471;3,96;12;0,03;27740;74,74;0;0,00;0;0,00;;0;0,00;0;
